id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
4281,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011.0,Formal,Rockport Men's Alduna Black Shoe
20241,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Wrangler Women Printed Black T-shirt
22189,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Timberland Men Brown Casual Shoes
1868,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Inkfruit Mens Facebook Like T-shirt
33494,Men,Apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,Doodle Kids Boy  Brown Shorts
30575,Men,Accessories,Eyewear,Sunglasses,Blue,Winter,2016.0,Casual,Opium Men Aviator Blue Sunglass
12680,Unisex,Accessories,Headwear,Caps,Navy Blue,Summer,2011.0,Casual,Probase Unisex Solid Navy Blue Caps
4886,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Levis Kids Girl's Dana Pink Teens Kidswear
7591,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Nike Men's As Tennis Mas T-shirt
8792,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Price catch Black White Shirts
18898,Women,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Arrow Woman Solid White Shirt
52823,Women,Accessories,Jewellery,Earrings,Green,Summer,2012.0,Casual,Adrika Green Earrings
55608,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Peter England Men Red Check Shirt
9114,Unisex,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Unisex Ikonis 2 Black Sports Shoes
9972,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Sports,Nike Women As Foxy Ss Cr Pink T-Shirts
50774,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012.0,Formal,Clarks Men Black Formal Shoes
32317,Women,Accessories,Watches,Watches,Red,Winter,2016.0,Casual,Q&Q Women Red Dial Watch GS97J322Y
6244,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Lee Women's Rihana Black T-shirt
5537,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men's Free Black White Shoe
17800,Women,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Chhota Bheem Kids Girl I Love to Play Green Tshirt
34301,Women,Apparel,Topwear,Dupatta,Orange,Summer,2012.0,Ethnic,Fabindia Women Orange Tussar Dupatta
2841,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Mr.Men Men's Its Gonna Get Messy Grey T-shirt
12165,Women,Apparel,Topwear,Dupatta,Navy Blue,Fall,2011.0,Ethnic,Aurelia Women Voile Navy Blue Dupatta
24297,Men,Accessories,Socks,Socks,Grey,Summer,2016.0,Casual,Quiksilver Men Grey Socks
58800,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2012.0,Casual,Highlander Men Blue Check Shirt
59687,Women,Apparel,Innerwear,Briefs,Black,Summer,2012.0,Casual,Avirate Black Boyshort Brief
59668,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Green Printed Evening Wear Sari
17507,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Classic Polo Men Stripes Black Polo T-Shirt
38018,Women,Accessories,Watches,Watches,Pink,Winter,2016.0,Casual,Q&Q Women Pink Watch
39353,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Helix Men Black Dial Watch
25941,Women,Accessories,Scarves,Scarves,Yellow,Summer,2012.0,Casual,Femella Women Yellow & Brown Scarf
30900,Women,Apparel,Bottomwear,Salwar,Orange,Summer,2012.0,Ethnic,Fabindia Women Orange Salwar
50910,Women,Apparel,Saree,Sarees,Maroon,Fall,2012.0,Ethnic,Prafful Beige & Maroon Sari
35103,Women,Accessories,Stoles,Stoles,Yellow,Spring,2013.0,Casual,Allen Solly Women Yellow Stole
23253,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Arrow Men Formal Black Shoe
13965,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Inkfruit Men Printed Blue Tshirts
21034,Women,Footwear,Shoes,Flats,Gold,Fall,2012.0,Casual,Clarks Women Arizona Sands2 Gold Shoe
34511,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,ADIDAS Men Caruvo Thong Black Flip Flop
34932,Women,Apparel,Topwear,Dupatta,Pink,Summer,2012.0,Ethnic,Fabindia Pink Dupatta
17086,Women,Accessories,Wallets,Wallets,Orange,Winter,2015.0,Casual,Lino Perros Women Blue Zip Orange Wallet
22988,Men,Apparel,Bottomwear,Shorts,Black,Summer,2016.0,Sports,2go Active Gear USA Men Black John Shorts
5124,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Wrangler Women Short Placket Green Top
45751,Women,Apparel,Topwear,Kurtas,Magenta,Summer,2012.0,Ethnic,Folklore Women Magenta Kurta
38218,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Polaroid Unisex Sunglasses
45576,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Arrow Men Black Formal Shoes
15124,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Arrow Men TR Finish Grey Trousers
6606,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Spykar Women's Stripes White T-shirt
47399,Women,Accessories,Bags,Handbags,Green,Fall,2012.0,Casual,Baggit Women Green Bag
9099,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2011.0,Sports,ADIDAS Men Cfc H Sho Blue Shorts
33055,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,U.S.Polo Assn. Men Check Shirt
47304,Women,Accessories,Bags,Clutches,Green,Summer,2012.0,Casual,Baggit Women Green purse
4268,Men,Footwear,Shoes,Sports Shoes,Maroon,Summer,2011.0,Sports,Nike Men's Tiempo Natural Maroon Shoe
54580,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Sushilas Women Printed Red Kurta
43871,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Puma Men White Driving Power Lo Shoes
4122,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Puma Unisex Lo Punk Black Yellow Shoe
36283,Women,Apparel,Loungewear and Nightwear,Night suits,Grey,Summer,2017.0,Casual,SDL by Sweet Dreams Women Grey & Blue Night suits
7641,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Puma Men's Slogan White T-shirt
23030,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Arrow Men White Striped Shirt
58107,Women,Accessories,Jewellery,Earrings,Gold,Fall,2012.0,Casual,Rreverie Golden Earrings
2820,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Formal,Lee Cooper Men Formal Leather Black Sandal
12138,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Aurelia Women Solid Green Kurtas
24006,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Regent Polo Club Men White Striped Shirt
32524,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Tonino Lamborghini Men Forza EDT Perfume
41478,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2012.0,Formal,Carlton London Men Black Formal Shoes
4306,Unisex,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Tantra Kid's Unisex 5 Elements Choco Brown Kidswear
43506,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,French Connection Men Blue T-shirt
51949,Men,Accessories,Bags,Laptop Bag,Brown,Summer,2012.0,Casual,Yelloe Men Laptop Bag/Document Holder
11892,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Franco Leone Men Formal Black Formal Shoes
55257,Women,Personal Care,Makeup,Kajal and Eyeliner,Grey,Spring,2017.0,Casual,Lakme Absolute Forever Silk Grey Matter Eyeliner
48224,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,United Colors of Benetton Women Black Sunglasses
44624,Unisex,Accessories,Headwear,Caps,Orange,Summer,2012.0,Casual,Nike Unisex Orange Daybreak Visor Cap
27446,Women,Apparel,Topwear,Tshirts,Green,Winter,2015.0,Casual,Jockey Women Green T-shirt
14990,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,ADIDAS Men Solid Black Sweaters
57858,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Flats
28095,Men,Apparel,Innerwear,Briefs,Grey Melange,Summer,2016.0,Casual,Jockey MC Men Grey Melange Y Front Briefs 8003
23214,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011.0,Ethnic,Aneri Women Sagar Cream Kurta
12915,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Spykar Men Back Print Grey T-Shirts
38152,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Wildcraft Women White T-shirt
58053,Women,Accessories,Jewellery,Earrings,Purple,Fall,2012.0,Casual,Rreverie Purple & Pink Earrings
2321,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Reebok Men Dragon Yao White T-shirt
4017,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,ADIDAS Men's Durante Black White Red Shoe
58674,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,ALayna Women Pink Kurta
7297,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Jimi Hendrix Men's Jimi Experience Brown Melange T-shirt
26412,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Turtle Men Check Green Shirt
36037,Unisex,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,OTLS Unisex Beige Bag
33540,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Wrangler Women Maddy Red Top
16745,Women,Accessories,Bags,Clutches,Grey,Winter,2015.0,Casual,Spice Art Women Zircons Grey Clutch
38236,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Polaroid Unisex Sunglasses
38793,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,DC Comics Men Crew Black T-shirt
13668,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Genesis Men Blue Square Shirt
16542,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Basics Men Grey Slim Fit Checked Shirt
43392,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Lino Perros Men Brown Wallet
27703,Women,Accessories,Bags,Handbags,Grey,Winter,2015.0,Casual,Murcia Women Grey Handbag
11371,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors Of Benetton Men Summer Black Shirts
18995,Unisex,Accessories,Headwear,Caps,Navy Blue,Fall,2011.0,Casual,ADIDAS Originals Unisex Woolie Navy Blue Cap
26515,Men,Apparel,Topwear,Shirts,Red,Spring,2012.0,Casual,Arrow Sport Men Red Check Shirt
52633,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,Mod-acc Women Grey Handbag
11363,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,United Colors of Benetton Men Solid Black Tshirt
20224,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011.0,Casual,Wrangler Women Felt Purple Sweater
34446,Women,Apparel,Topwear,Tshirts,Peach,Summer,2012.0,Casual,Myntra Women Young Peach T-shirt
11512,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Bronze Brown Wedges
18698,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Hanes Men Grey Ultimate Duo Dry Cotton Stretch Bikini Briefs
59903,Women,Accessories,Scarves,Scarves,Peach,Fall,2012.0,Casual,Femella Women Peach Printed Scarf
27300,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,Mother Earth Women Purple Printed Kurta
32254,Women,Apparel,Topwear,Kurtis,White,Summer,2012.0,Ethnic,Fabindia Women Printed White Kurti
36466,Men,Footwear,Shoes,Casual Shoes,White,Spring,2013.0,Casual,Spinn Men Viking White Casual Shoes
55254,Women,Personal Care,Makeup,Kajal and Eyeliner,Blue,Spring,2017.0,Casual,Lakme Glide On Vivid Blue Eye Color
59765,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016.0,Casual,Estelle Women Gold Earrings
8960,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011.0,Formal,Provogue Men Night Black Shoe
52560,Women,Accessories,Bags,Clutches,Red,Summer,2012.0,Casual,Mod'acc Women Red Coin Purse
56339,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Fastrack Men Sliver Dial Watch
3760,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Status Quo Men's Harbour Island Black T-shirt
6442,Women,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,Lotto Women's Wave Chic Black Purple Flip Flop
56651,Women,Apparel,Topwear,Tops,Beige,Summer,2012.0,Casual,Mumbai Slang Women Beige Top
2939,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,DUSG Women's Play Lady Organic Blue T-shirt
51693,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Van Heusen Unisex Brown Sunglasses
44815,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans
21546,Women,Accessories,Bags,Handbags,Pink,Winter,2015.0,Casual,Kiara Women Small Pocket Pink Handbag
28541,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Sports,Nike Men Running Grey T-shirt
8258,Men,Footwear,Shoes,Sports Shoes,Orange,Summer,2011.0,Sports,Puma Men's Calibre Convertible Orange Shoe
46900,Men,Personal Care,Fragrance,Deodorant,Black,Summer,2017.0,Casual,Umbro Men Set of 2 Deos
18542,Women,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Catwalk Women  Black Casual Shoe
52049,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Myntra Men White T-shirt
45094,Women,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,Bw!tch White Spirit Briefs
29032,Unisex,Accessories,Headwear,Caps,Blue,Summer,2012.0,Casual,ADIDAS Unisex Corp Blue Cap
12450,Unisex,Accessories,Shoe Accessories,Shoe Accessories,Brown,Fall,2011.0,,Timberland Unisex Brown Shoe Accessories
47224,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Franco Leone Men Brown Slippers
11351,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Lee Men BUD PWL Blue Jeans
40596,Women,Apparel,Topwear,Kurtis,Brown,Summer,2012.0,Ethnic,Aurelia Women Brown Kurtis
50907,Women,Apparel,Saree,Sarees,Blue,Fall,2012.0,Ethnic,Prafful Blue and Maroon Crepe Printed Sari
53123,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Women Black T-shirt
41720,Women,Footwear,Shoes,Heels,Green,Winter,2012.0,Casual,Catwalk Women Green Heels
57292,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,French Connection Men Blue Shirt
10796,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Wrangler Men Warnick Square Block Red Shirts
32577,Women,Apparel,Dress,Dresses,Grey,Summer,2012.0,Casual,ONLY Women Toronto Grey Printed Dress
20837,Men,Footwear,Sandal,Sandals,Olive,Spring,2012.0,Casual,Lee Cooper Men Casual Olive Sandals
55625,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Numero Uno Men Brown Formal Shoes
35931,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Salomon Men Exit 2 Aero Black Sports Shoes
19241,Men,Apparel,Topwear,Jackets,Black,Fall,2010.0,Casual,Puma Men Lifestyle Track Black Jacket
27029,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Jealous 21 Women Blue Capris
52650,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Mod'acc Women Beige Handbag
43584,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Top
10705,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Esprit Women Twist Black Houston Silver Watches
30213,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,John Miller Men Grey Shirt
17597,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Cat Unisex Sunglasses
56849,Men,Apparel,Bottomwear,Jeans,Navy Blue,Fall,2012.0,Casual,John Players Men Navy Regular Fit Jeans
43536,Women,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,French Connection Women Peach Top
36930,Men,Personal Care,Fragrance,Perfume and Body Mist,Silver,Spring,2017.0,Casual,Hugo Boss Men Selection Perfume
5076,Women,Accessories,Watches,Watches,Red,Winter,2016.0,Casual,Being Human Women Red Silicon Strap with Stones Watch
48922,Women,Accessories,Jewellery,Ring,Silver,Summer,2013.0,Casual,Lucera Women Silver Ring
13769,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Belmonte Men Check White Shirts
3782,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Status Quo Men's Beach Sky Blue T-shirt
43547,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Woodland Men Brown Sandals
14454,Women,Footwear,Shoes,Heels,Taupe,Summer,2012.0,Casual,Enroute Women Casual Taupe Casual Heels
46705,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,Rasasi Women Bubbly Gal Perfume
42733,Women,Footwear,Shoes,Flats,Brown,Summer,2012.0,Casual,Rocia Women Brown Sandals
33402,Women,Accessories,Bags,Clutches,Silver,Spring,2012.0,Casual,Baggit Silver Purse
57412,Women,Apparel,Innerwear,Briefs,Pink,Winter,2015.0,Casual,Amante Women Pink Net Bikini Briefs PGTC01
40985,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys United White T-shirt
57409,Women,Apparel,Innerwear,Briefs,Off White,Winter,2015.0,Casual,Amante Women Off-White Lace Bikini Briefs PGSM02
2496,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2010.0,Casual,Numero Uno Men's Casual White Black Leatherette Shoe
24284,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Quiksilver Men Blue Striped Shirt
21998,Women,Accessories,Bags,Handbags,Blue,Winter,2015.0,Casual,Murcia Women Casual Blue Handbag
26544,Men,Footwear,Sandal,Sandals,Blue,Fall,2012.0,Casual,ID Men Blue Sandals
22805,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Locomotive Men Blue Printed Tshirt
34345,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Myntra Men Purple T-shirt
10295,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2016.0,Casual,Clarks Men Brown Leather Casual Shoes
7722,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Fila Men's Nexus White Navy Blue Shoe
46086,Women,Footwear,Shoes,Sports Shoes,Lavender,Summer,2012.0,Sports,ADIDAS Women Lavender Hagkok Sports Shoes
45662,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Park Avenue Men White Square Neck Vest
25241,Women,Accessories,Bags,Handbags,Olive,Summer,2012.0,Casual,Lino Perros Women Leatherette Olive Handbag
26907,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Jealous 21 Women Printed White Top
36479,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Spinn Men Benzeen Black Shoes
49325,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,DKNY Women White Dial Watch NY4609
16404,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Levis Men Check Navy Blue Shirts
28960,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,BIBA Women White Kurta
3669,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Fila Men's Racing Black Gold Shoe
15457,Men,Footwear,Sandal,Sandals,Yellow,Fall,2011.0,Casual,Reebok Men Windstar Yellow Sandals
42938,Men,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,French Connection Men Black Bag
38239,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Polaroid Men Sunglasses
45778,Women,Apparel,Topwear,Tunics,Pink,Summer,2012.0,Casual,Remanika Women Pink Tunic
42177,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Lotto Men Black Futura Sports Shoes
33313,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Jack & Jones Men Off White T-shirt
53112,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Myntra Men Yellow T-shirt
10320,Women,Accessories,Bags,Handbags,White,Winter,2015.0,Casual,Murcia Women Mary White Handbags
36916,Men,Accessories,Wallets,Wallets,Black,Winter,2016.0,Casual,Fossil Men Black Evans Wallet
28808,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Denizen Men Striped Black Shirt
2677,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Inkfruit Men's Vespa Green T-shirt
29738,Women,Accessories,Bags,Handbags,Teal,Summer,2012.0,Casual,Kiara Women Teal Handbag
46335,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Reebok Women Black Zignano Race Sports Shoes
26743,Men,Personal Care,Fragrance,Deodorant,Orange,Spring,2017.0,Casual,Reebok Men Reenergize Deo
52835,Women,Accessories,Jewellery,Earrings,Red,Fall,2012.0,Casual,Adrika Red Earrings
21696,Women,Accessories,Watches,Watches,Green,Winter,2016.0,Casual,Fossil Women Green Dial Watch ES2951
55617,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Numero Uno Men Brown Shoes
12097,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,W Women Printed White Kurtas
17231,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,United Colors of Benetton Women Funky Eyewear Brown Sunglasses
27356,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Tantra Men 50 Bubbles White T-shirt
34565,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Tonga Women Printed Black Dress
37457,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Turtle Men Black Belt
17040,Men,Footwear,Shoes,Casual Shoes,Blue,Spring,2013.0,Casual,Gas Men Skate 001 Casual Shoe
52798,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,JAG Men Black Leather Wallet
29696,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Striped Purple Shirt
18714,Women,Apparel,Topwear,Tops,Magenta,Fall,2011.0,Casual,Arrow Woman Issey Magenta Top
37683,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012.0,Casual,American Tourister Unisex Black Backpack
11578,Women,Apparel,Topwear,Kurtas,Blue,Summer,2011.0,Ethnic,W Women Printed Blue Kurtas
9697,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Hush Puppies Men Jungle Black Formal Shoes
6425,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Lotto Unisex Canvas Black Check Shoe
32255,Women,Apparel,Topwear,Kurtis,Blue,Summer,2012.0,Ethnic,Fabindia Women Blue Printed Kurti
21925,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,BIBA Women Printed Multi Kurta
14974,Men,Accessories,Belts,Belts,Black,Fall,2011.0,Formal,New Hide Men Solid Black Belts
54711,Women,Apparel,Topwear,Kurtas,White,Fall,2012.0,Ethnic,Shree Women Black and White Printed Kurta
56704,Men,Apparel,Topwear,Kurtas,Rust,Summer,2012.0,Ethnic,Fabindia Men Rust Kurta
8672,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Men Fastrack Black sunglass with golden rim Black Sunglasses
17207,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,United Colors of Benetton Men Funky Eyewear Brown Sunglasses
11365,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,United Colors Of Benetton Women Light Winter Black Tops
